pdbid,pK_predicted,t_prep_s,t_inf_s,t_tot_s,Model,pK_true
1gpk,4.317,,,1.3573601245880127,PIGNet2,5.37
1vso,6.672,,,0.6471238136291504,PIGNet2,4.72
3n76,6.067,,,0.7372565269470215,PIGNet2,6.85
2weg,3.676,,,1.410017490386963,PIGNet2,6.5
3f3c,3.73,,,0.9355125427246094,PIGNet2,6.02
4cig,3.957,,,0.7509703636169434,PIGNet2,3.67
2c3i,6.115,,,1.1032907962799072,PIGNet2,7.6
2cbv,5.002,,,1.3584160804748535,PIGNet2,5.48
4u4s,5.483,,,0.4922640323638916,PIGNet2,2.92
4eky,5.803,,,0.5885045528411865,PIGNet2,3.52
4ih5,2.331,,,1.0980896949768066,PIGNet2,4.11
3d4z,6.868,,,0.8385357856750488,PIGNet2,4.89
3nw9,7.527,,,0.7483816146850586,PIGNet2,9.0
4agp,3.832,,,0.7899610996246338,PIGNet2,4.69
5c28,2.46,,,0.6174192428588867,PIGNet2,5.66
3ejr,6.612,,,0.7054903507232666,PIGNet2,8.57
3d6q,3.143,,,0.3317523002624511,PIGNet2,3.76
2xj7,6.491,,,0.803234338760376,PIGNet2,6.66
2br1,3.191,,,0.4153122901916504,PIGNet2,5.14
4djv,4.859,,,0.4840943813323974,PIGNet2,6.72
3f3d,3.163,,,0.9095871448516846,PIGNet2,7.16
4eor,6.416,,,0.3712277412414551,PIGNet2,6.3
2v7a,4.27,,,0.8507380485534668,PIGNet2,8.3
3ge7,10.749,,,0.4545929431915283,PIGNet2,8.7
2zcq,7.091,,,0.5439467430114746,PIGNet2,8.82
3ueu,6.173,,,0.4631965160369873,PIGNet2,5.24
4agq,3.942,,,0.8584270477294922,PIGNet2,5.01
2wn9,3.086,,,0.8192167282104492,PIGNet2,8.52
4cr9,2.313,,,0.3184981346130371,PIGNet2,4.1
4qd6,2.878,,,0.7858636379241943,PIGNet2,8.64
3aru,2.868,,,1.9737732410430908,PIGNet2,3.22
3f3e,4.992,,,0.4091665744781494,PIGNet2,7.7
2xb8,6.755,,,0.4966931343078613,PIGNet2,7.59
4ea2,7.422,,,0.7631957530975342,PIGNet2,6.44
1z9g,3.713,,,0.5013720989227295,PIGNet2,5.64
1ps3,5.434,,,1.2667629718780518,PIGNet2,2.28
2w4x,3.369,,,0.9406130313873292,PIGNet2,4.85
4gr0,7.349,,,1.0526747703552246,PIGNet2,9.55
2zcr,7.055,,,0.7773206233978271,PIGNet2,6.87
3uev,7.669,,,1.060051441192627,PIGNet2,5.89
3p5o,6.571,,,1.085094690322876,PIGNet2,7.3
2x00,5.364,,,0.6981873512268066,PIGNet2,11.33
2p15,11.249,,,0.7188382148742676,PIGNet2,10.3
4kzq,4.629,,,1.0881662368774414,PIGNet2,6.1
3acw,4.201,,,0.9205245971679688,PIGNet2,4.76
1gpn,4.161,,,1.0010392665863037,PIGNet2,6.48
3utu,9.058,,,0.6417927742004395,PIGNet2,10.92
4bkt,3.477,,,0.7845723628997803,PIGNet2,3.62
3u8k,3.442,,,0.5266919136047363,PIGNet2,8.66
3arv,4.568,,,1.0063185691833496,PIGNet2,5.64
3n86,7.735,,,0.518024206161499,PIGNet2,5.64
2v00,2.998,,,0.8477432727813721,PIGNet2,3.66
2iwx,3.147,,,0.6993141174316406,PIGNet2,6.68
4ty7,7.257,,,0.87416672706604,PIGNet2,9.52
3bv9,5.351,,,1.124903440475464,PIGNet2,5.36
5tmn,7.39,,,1.0594418048858645,PIGNet2,8.04
3fur,9.389,,,0.7509386539459229,PIGNet2,8.0
3syr,6.886,,,0.7667126655578613,PIGNet2,5.1
3jya,5.323,,,0.6659224033355713,PIGNet2,6.89
4owm,2.067,,,0.6451563835144043,PIGNet2,2.96
2qbp,4.102,,,0.8298618793487549,PIGNet2,8.4
3g31,3.135,,,0.4283263683319092,PIGNet2,2.89
4ogj,4.522,,,0.308969497680664,PIGNet2,6.79
3bgz,5.523,,,0.3336760997772217,PIGNet2,6.26
3e92,5.647,,,0.6046273708343506,PIGNet2,8.0
3kr8,8.005,,,0.5675144195556641,PIGNet2,8.1
2ymd,6.118,,,0.5218820571899414,PIGNet2,3.16
3b5r,8.592,,,0.7761282920837402,PIGNet2,8.77
3u9q,6.993,,,0.6196513175964355,PIGNet2,4.38
4abg,5.343,,,0.6451165676116943,PIGNet2,3.57
3fcq,2.355,,,1.441023349761963,PIGNet2,2.77
4x6p,5.384,,,0.3615672588348388,PIGNet2,8.3
2qbq,5.011,,,0.3886680603027344,PIGNet2,7.44
2r9w,3.851,,,0.93074369430542,PIGNet2,5.1
1z95,9.139,,,1.251504898071289,PIGNet2,7.12
3b68,9.798,,,0.8509621620178223,PIGNet2,8.4
3fv1,9.104,,,0.6274490356445312,PIGNet2,9.3
3arp,9.143,,,0.8268272876739502,PIGNet2,7.15
3dx2,5.102,,,0.9262495040893556,PIGNet2,6.82
4cra,4.936,,,0.97869610786438,PIGNet2,7.22
4dli,4.132,,,0.4975335597991943,PIGNet2,5.62
4j3l,5.005,,,0.786201000213623,PIGNet2,7.8
4f9w,4.744,,,0.7450459003448486,PIGNet2,6.94
3qqs,2.657,,,0.3227443695068359,PIGNet2,5.82
1u1b,4.765,,,0.9299118518829346,PIGNet2,7.8
1eby,13.21,,,0.7205696105957031,PIGNet2,9.7
4qac,10.674,,,0.4568181037902832,PIGNet2,9.4
4ciw,5.218,,,0.8817920684814453,PIGNet2,4.82
2qbr,4.078,,,0.6447999477386475,PIGNet2,6.33
4mme,3.955,,,1.0884075164794922,PIGNet2,6.5
2wtv,4.55,,,0.8179712295532227,PIGNet2,8.74
3fv2,7.553,,,0.3433339595794678,PIGNet2,8.11
1bzc,7.395,,,0.6055922508239746,PIGNet2,4.92
3arq,9.568,,,0.681572675704956,PIGNet2,6.4
3u8n,3.499,,,0.4747583866119385,PIGNet2,10.17
3f3a,3.524,,,0.9235475063323976,PIGNet2,4.19
3g0w,12.035,,,0.5834107398986816,PIGNet2,9.52
4tmn,8.639,,,1.179901123046875,PIGNet2,10.17
3dd0,3.436,,,0.3594951629638672,PIGNet2,9.0
2j7h,4.315,,,0.358544111251831,PIGNet2,7.19
4twp,4.031,,,0.9880945682525636,PIGNet2,10.0
3ehy,3.121,,,0.9482698440551758,PIGNet2,5.85
3oe4,7.845,,,0.439357042312622,PIGNet2,7.47
3pww,10.464,,,0.7262358665466309,PIGNet2,7.32
3zt2,3.815,,,0.4652965068817138,PIGNet2,2.84
3up2,6.003,,,0.3583178520202636,PIGNet2,7.4
4jfs,3.952,,,0.506026029586792,PIGNet2,5.27
2xys,7.737,,,0.834099531173706,PIGNet2,7.42
4ddk,2.302,,,0.9752693176269532,PIGNet2,2.29
1s38,4.222,,,0.2425065040588379,PIGNet2,5.15
1o0h,3.332,,,1.0010504722595217,PIGNet2,5.92
2y5h,7.019,,,0.7301058769226074,PIGNet2,5.79
2vw5,4.547,,,0.7264561653137207,PIGNet2,8.52
3oe5,8.631,,,0.8909516334533691,PIGNet2,6.88
3g2z,1.428,,,0.7972443103790283,PIGNet2,2.36
1y6r,6.455,,,0.828533411026001,PIGNet2,10.11
2yki,7.695,,,0.7236347198486328,PIGNet2,9.46
1q8t,3.325,,,0.7555036544799805,PIGNet2,4.76
4de1,3.407,,,1.1991596221923828,PIGNet2,5.96
4dld,4.481,,,0.9486029148101808,PIGNet2,5.82
3uri,8.322,,,0.6805801391601562,PIGNet2,9.0
2xdl,4.153,,,0.7182905673980713,PIGNet2,3.1
2xii,5.672,,,0.8283360004425049,PIGNet2,7.2
2wer,3.289,,,0.7870194911956787,PIGNet2,7.05
2yfe,5.979,,,0.5333845615386963,PIGNet2,6.63
1g2k,8.266,,,0.9015800952911376,PIGNet2,7.96
1e66,8.921,,,0.7566783428192139,PIGNet2,9.89
3coy,7.464,,,0.543182373046875,PIGNet2,6.02
3udh,3.859,,,0.8479053974151611,PIGNet2,2.85
1q8u,4.392,,,0.7863850593566895,PIGNet2,5.96
2xbv,14.51,,,0.636254072189331,PIGNet2,8.43
4de2,3.998,,,0.771813154220581,PIGNet2,4.12
1pxn,3.506,,,0.4610543251037597,PIGNet2,7.15
3twp,1.881,,,0.334134578704834,PIGNet2,3.92
4rfm,7.13,,,0.4665663242340088,PIGNet2,10.05
1ydt,5.387,,,0.421483039855957,PIGNet2,7.32
3zso,4.64,,,0.5702402591705322,PIGNet2,5.12
1nc1,3.391,,,0.8216185569763184,PIGNet2,6.12
1oyt,5.095,,,0.6881372928619385,PIGNet2,7.24
1r5y,3.576,,,0.33135986328125,PIGNet2,6.46
3b65,6.148,,,0.7527081966400146,PIGNet2,9.27
3nx7,4.072,,,0.6504647731781006,PIGNet2,8.1
3coz,5.794,,,0.5551955699920654,PIGNet2,5.57
4llx,1.954,,,0.6798045635223389,PIGNet2,2.89
4de3,3.655,,,0.6484026908874512,PIGNet2,5.52
1uto,2.829,,,0.833505392074585,PIGNet2,2.27
1p1q,2.939,,,0.740231990814209,PIGNet2,4.89
1yc1,5.365,,,0.797537088394165,PIGNet2,6.17
2hb1,3.157,,,0.544215202331543,PIGNet2,3.8
4j28,2.738,,,0.4137077331542969,PIGNet2,5.7
1sqa,4.016,,,1.2336852550506592,PIGNet2,9.21
3wz8,4.763,,,0.8601889610290527,PIGNet2,5.82
3gy4,2.747,,,1.204216241836548,PIGNet2,5.1
3gbb,4.546,,,0.7858836650848389,PIGNet2,6.9
4lzs,2.513,,,1.1754822731018066,PIGNet2,4.8
3kgp,1.975,,,1.2057411670684814,PIGNet2,2.57
2j78,3.663,,,0.9889323711395264,PIGNet2,6.42
3gv9,2.17,,,1.135573148727417,PIGNet2,2.12
3kwa,6.109,,,0.9922640323638916,PIGNet2,4.08
1nc3,4.869,,,1.0189049243927002,PIGNet2,5.0
4pcs,4.474,,,1.0388007164001465,PIGNet2,7.85
4j21,5.106,,,1.274366855621338,PIGNet2,7.41
2wbg,5.917,,,1.3274455070495603,PIGNet2,4.45
1nvq,5.905,,,1.2452454566955566,PIGNet2,8.25
2vkm,8.637,,,0.710561990737915,PIGNet2,8.74
1lpg,5.507,,,0.6619188785552979,PIGNet2,7.09
5aba,2.252,,,1.1448702812194824,PIGNet2,2.98
1mq6,5.378,,,0.9270308017730712,PIGNet2,11.15
3pxf,3.072,,,0.550520658493042,PIGNet2,4.43
4f09,4.41,,,1.0906925201416016,PIGNet2,6.7
4gkm,2.354,,,0.5564172267913818,PIGNet2,5.17
1z6e,11.374,,,1.084228277206421,PIGNet2,9.72
3ao4,2.861,,,0.9871604442596436,PIGNet2,2.07
2zy1,3.944,,,0.7701101303100586,PIGNet2,7.4
4eo8,8.121,,,0.9272427558898926,PIGNet2,8.15
4w9l,7.199,,,0.7337634563446045,PIGNet2,5.02
4gid,9.322,,,1.5336809158325195,PIGNet2,10.77
1w4o,3.213,,,0.6483595371246338,PIGNet2,5.22
3ivg,4.008,,,0.5606086254119873,PIGNet2,4.3
3b27,2.877,,,0.4452013969421386,PIGNet2,5.16
3r88,2.342,,,0.6708779335021973,PIGNet2,4.82
3dx1,6.187,,,0.8065977096557617,PIGNet2,3.58
4ivb,5.585,,,0.9307911396026612,PIGNet2,8.72
2xnb,7.443,,,0.4901955127716064,PIGNet2,6.83
3tsk,4.768,,,0.6628618240356445,PIGNet2,7.17
2pog,4.197,,,0.8263819217681885,PIGNet2,9.54
4e6q,3.852,,,0.8988897800445557,PIGNet2,8.36
4ddh,2.384,,,0.5801937580108643,PIGNet2,3.32
1o5b,2.616,,,0.5647988319396973,PIGNet2,5.77
4m0z,5.384,,,1.0715079307556152,PIGNet2,5.19
3lka,2.188,,,0.9077012538909912,PIGNet2,2.82
3l7b,6.195,,,0.6960999965667725,PIGNet2,2.4
4ivc,8.296,,,0.558495283126831,PIGNet2,10.0
3u5j,4.347,,,0.7631263732910156,PIGNet2,5.61
1h22,5.584,,,0.6939611434936523,PIGNet2,9.1
3jvr,3.766,,,1.0361685752868652,PIGNet2,5.72
4k18,4.122,,,0.7274141311645508,PIGNet2,8.96
3gc5,5.977,,,0.882089376449585,PIGNet2,7.26
2vvn,3.844,,,0.557483434677124,PIGNet2,7.3
2w66,6.352,,,0.474980354309082,PIGNet2,4.05
4ivd,7.277,,,0.3083846569061279,PIGNet2,9.52
3ozs,12.714,,,0.965190887451172,PIGNet2,5.33
4jsz,1.361,,,0.540602445602417,PIGNet2,2.3
1h23,6.823,,,0.4819235801696777,PIGNet2,8.35
3jvs,4.872,,,0.5477197170257568,PIGNet2,6.54
1owh,3.451,,,0.4232690334320068,PIGNet2,7.4
5a7b,4.882,,,0.6109020709991455,PIGNet2,3.57
3wtj,6.61,,,0.6206851005554199,PIGNet2,6.53
3k5v,5.967,,,0.6295342445373535,PIGNet2,6.3
3ebp,7.887,,,0.5366313457489014,PIGNet2,5.91
1p1n,6.168338775634766,7.312548637390137,0.6783456802368164,7.990894317626953,saCNN,6.8
3rr4,5.994823455810547,11.290459394454956,0.6777079105377197,11.968167304992676,saCNN,4.55
1o3f,7.823058605194092,3.74915075302124,0.676142692565918,4.425293445587158,saCNN,7.96
3ozt,6.681917190551758,2.460698366165161,0.6756076812744141,3.136306047439575,saCNN,4.13
3rsx,4.524501323699951,4.435563564300537,0.6758749485015869,5.111438512802124,saCNN,4.41
1ydr,5.835610866546631,6.484330892562866,0.6783492565155029,7.162680149078369,saCNN,5.52
1a30,5.0949530601501465,2.153203248977661,0.6766791343688965,2.8298823833465576,saCNN,4.3
3b1m,6.504245758056641,4.59761118888855,0.677985429763794,5.275596618652344,saCNN,8.48
3myg,8.135549545288086,3.0531973838806152,0.6758060455322266,3.729003429412842,saCNN,10.7
3pyy,6.121724605560303,3.197914123535156,0.6764414310455322,3.874355554580688,saCNN,6.86
3nq9,4.987195491790772,3.126851320266724,0.6754693984985352,3.8023207187652592,saCNN,4.03
3rlr,7.674673557281494,2.585338592529297,0.6843740940093994,3.2697126865386963,saCNN,7.52
3prs,6.335710525512695,3.784273386001587,0.6776347160339355,4.4619081020355225,saCNN,7.82
3zsx,2.945119619369507,3.439974308013916,0.6771931648254395,4.1171674728393555,saCNN,3.28
3ui7,7.267017841339111,3.868157148361206,0.6756913661956787,4.543848514556885,saCNN,9.0
3zdg,8.015971183776855,18.224543571472168,0.6848735809326172,18.909417152404785,saCNN,7.1
4ih7,4.870842933654785,7.5318663120269775,0.6817233562469482,8.213589668273926,saCNN,5.24
4w9h,5.902455806732178,4.3412792682647705,0.6827075481414795,5.02398681640625,saCNN,6.73
1syi,5.667659759521484,7.189831256866455,0.6844055652618408,7.874236822128296,saCNN,5.44
3cj4,5.643057346343994,7.9647216796875,0.6819326877593994,8.6466543674469,saCNN,6.51
3uuo,6.552827835083008,3.752748727798462,0.6841120719909668,4.436860799789429,saCNN,7.96
1c5z,4.323602199554443,2.9049172401428223,0.6782882213592529,3.583205461502075,saCNN,4.01
2cet,7.9946980476379395,5.524955987930298,0.676703929901123,6.201659917831421,saCNN,8.02
4gfm,6.815468311309815,3.527635335922241,0.6764669418334961,4.204102277755737,saCNN,7.22
2wca,6.778428554534912,8.012431859970093,0.6839020252227783,8.696333885192871,saCNN,5.6
3uew,5.328933238983154,5.500893831253052,0.677091121673584,6.177984952926636,saCNN,6.31
2qe4,7.882411479949951,4.980984687805176,0.6956119537353516,5.676596641540527,saCNN,7.96
4f2w,10.200525283813477,5.28754734992981,0.6765215396881104,5.96406888961792,saCNN,11.3
4w9i,5.535012722015381,4.18593692779541,0.678053617477417,4.863990545272827,saCNN,5.96
3ag9,5.722325801849365,5.752644062042236,0.6773860454559326,6.430030107498169,saCNN,8.05
2fxs,6.466503143310547,2.457643747329712,0.6835501194000244,3.1411938667297363,saCNN,6.06
5c2h,9.423285484313965,3.923495531082153,0.6769523620605469,4.6004478931427,saCNN,11.09
4jia,7.539066314697266,5.4168620109558105,0.676292896270752,6.0931549072265625,saCNN,9.22
2p4y,7.477076053619385,9.122323274612429,0.6765553951263428,9.798878669738771,saCNN,9.0
2qnq,6.259490489959717,2.2901854515075684,0.6757638454437256,2.965949296951294,saCNN,6.11
3uex,5.718346118927002,5.561135768890381,0.6774828433990479,6.238618612289429,saCNN,6.92
3e93,8.297526359558105,4.1776416301727295,0.675379753112793,4.8530213832855225,saCNN,8.85
1k1i,6.693413257598877,3.677476167678833,0.6754560470581055,4.3529322147369385,saCNN,6.58
4jxs,5.083694934844971,4.0352208614349365,0.6782557964324951,4.713476657867432,saCNN,4.74
3ryj,7.877345561981201,3.657121181488037,0.6760637760162354,4.3331849575042725,saCNN,7.8
5dwr,9.647674560546877,3.343637228012085,0.6844193935394287,4.028056621551514,saCNN,11.22
3gnw,7.195638656616211,7.899158954620361,0.6829442977905273,8.582103252410889,saCNN,9.1
3mss,4.557826995849609,3.396172523498535,0.6830706596374512,4.079243183135986,saCNN,4.66
2wvt,5.117583751678467,15.005118370056152,0.6835048198699951,15.688623189926147,saCNN,6.12
3qgy,6.231458187103272,3.0863025188446045,0.6838400363922119,3.7701425552368164,saCNN,7.8
2zb1,7.867499828338623,4.298668622970581,0.6831204891204834,4.9817891120910645,saCNN,6.32
4f3c,9.983016967773438,5.396144390106201,0.6885941028594971,6.084738492965698,saCNN,11.82
2brb,5.669789791107178,3.339738368988037,0.6777329444885254,4.0174713134765625,saCNN,4.86
1qkt,8.512691497802734,8.910383701324463,0.6865239143371582,9.596907615661621,saCNN,9.04
3dxg,3.207696914672852,2.414665460586548,0.6763389110565186,3.0910043716430664,saCNN,2.4
4w9c,4.944787502288818,4.144881725311279,0.6768615245819092,4.8217432498931885,saCNN,4.65
2al5,7.205695629119873,6.980641603469849,0.6764974594116211,7.65713906288147,saCNN,8.4
3uo4,7.71893310546875,3.167649984359741,0.6759743690490723,3.8436243534088135,saCNN,6.52
4k77,7.174520015716553,3.460756778717041,0.6772501468658447,4.138006925582886,saCNN,6.63
2fvd,7.929502487182617,3.4090254306793213,0.677940845489502,4.086966276168823,saCNN,8.52
3o9i,10.989102363586426,2.134507656097412,0.6770033836364746,2.8115110397338867,saCNN,11.82
3ary,6.252297878265381,7.123246908187866,0.6790273189544678,7.802274227142334,saCNN,6.0
3n7a,4.036447525024414,38.50788402557373,0.6852610111236572,39.19314503669739,saCNN,3.7
3e5a,7.588510990142822,3.642251253128052,0.6769182682037354,4.319169521331787,saCNN,8.23
3g2n,4.550002574920654,13.523872137069702,0.678910493850708,14.20278263092041,saCNN,4.09
4mgd,6.694249629974365,6.133986473083496,0.6770143508911133,6.811000823974609,saCNN,4.69
4m0y,6.371898651123047,3.1046383380889893,0.6778132915496826,3.782451629638672,saCNN,6.46
1qf1,6.957692623138428,5.317164182662964,0.6862654685974121,6.003429651260376,saCNN,7.32
4agn,3.950169563293457,2.51240611076355,0.6846230030059814,3.1970291137695312,saCNN,3.97
2yge,5.255856037139893,2.748389959335327,0.6865541934967041,3.4349441528320312,saCNN,5.06
4kzu,7.155120849609375,2.3959438800811768,0.6761462688446045,3.0720901489257812,saCNN,6.5
4wiv,6.39588737487793,1.6310138702392578,0.6783032417297363,2.309317111968994,saCNN,6.26
2wnc,5.66270112991333,19.76866555213928,0.6770410537719727,20.44570660591125,saCNN,6.32
4kz6,2.6498327255249023,4.082102060317993,0.6770851612091064,4.7591872215271,saCNN,3.1
2zda,6.668388366699219,3.350127935409546,0.6779143810272217,4.028042316436768,saCNN,8.4
3gr2,3.8750247955322266,5.944822311401367,0.6776919364929199,6.622514247894287,saCNN,2.52
4crc,7.971771240234375,2.729515314102173,0.677196741104126,3.406712055206299,saCNN,8.72
4e5w,8.876436233520508,8.379667282104492,0.6853389739990234,9.065006256103516,saCNN,7.66
1bcu,3.733393907546997,3.230292558670044,0.6763765811920166,3.9066691398620605,saCNN,3.28
4hge,7.21406888961792,5.136524438858032,0.676048755645752,5.812573194503784,saCNN,7.92
1gpk,6.566429138183594,6.685801029205322,0.676666259765625,7.362467288970947,saCNN,5.37
1vso,4.511473178863525,6.71105694770813,0.6774284839630127,7.388485431671143,saCNN,4.72
3n76,5.488340854644775,39.566232204437256,0.6780765056610107,40.24430871009827,saCNN,6.85
2weg,6.032471179962158,3.1527388095855717,0.6754021644592285,3.8281409740448002,saCNN,6.5
3f3c,5.490823268890381,16.03928017616272,0.6853320598602295,16.72461223602295,saCNN,6.02
4cig,3.4430625438690186,3.3797850608825684,0.6834499835968018,4.06323504447937,saCNN,3.67
2c3i,6.871484279632568,3.1507022380828857,0.6863720417022705,3.8370742797851562,saCNN,7.6
2cbv,5.875997543334961,5.655292987823486,0.6754381656646729,6.330731153488159,saCNN,5.48
4u4s,5.158338069915772,7.0251898765563965,0.6782886981964111,7.703478574752808,saCNN,2.92
4eky,3.924291610717773,40.23607158660889,0.6785285472869873,40.914600133895874,saCNN,3.52
4ih5,5.329202175140381,7.556761026382446,0.6780800819396973,8.234841108322144,saCNN,4.11
3d4z,5.354806423187256,17.5284526348114,0.678551197052002,18.207003831863403,saCNN,4.89
3nw9,7.4150071144104,2.464792490005493,0.6774516105651855,3.1422441005706787,saCNN,9.0
4agp,4.580777645111084,2.4333083629608154,0.6772916316986084,3.110599994659424,saCNN,4.69
5c28,3.88048243522644,3.9570508003234863,0.6783809661865234,4.63543176651001,saCNN,5.66
3ejr,6.721219539642334,17.616050243377686,0.6865713596343994,18.302621603012085,saCNN,8.57
3d6q,3.686059713363648,2.4557485580444336,0.6772377490997314,3.132986307144165,saCNN,3.76
2xj7,6.767768383026123,28.228904724121094,0.6778244972229004,28.906729221343994,saCNN,6.66
2br1,6.0240559577941895,3.2140517234802246,0.6776630878448486,3.8917148113250732,saCNN,5.14
4djv,6.474600315093994,4.52345085144043,0.6787683963775635,5.202219247817993,saCNN,6.72
3f3d,7.131187915802002,16.061244010925293,0.6846914291381836,16.745935440063477,saCNN,7.16
4eor,6.869746685028076,7.513318777084351,0.6755542755126953,8.188873052597046,saCNN,6.3
2v7a,7.444006443023682,3.2038795948028564,0.6849324703216553,3.8888120651245117,saCNN,8.3
3ge7,7.970963001251221,10.648247480392456,0.6770191192626953,11.325266599655151,saCNN,8.7
2zcq,5.679087162017822,3.4921250343322754,0.6785597801208496,4.170684814453125,saCNN,8.82
3ueu,4.779417514801025,5.398299217224121,0.6829233169555664,6.0812225341796875,saCNN,5.24
4agq,4.602432727813721,2.422935009002685,0.676957368850708,3.099892377853393,saCNN,5.01
2wn9,5.792895793914795,19.90151834487915,0.6781148910522461,20.579633235931396,saCNN,8.52
4cr9,3.283640623092652,8.852102756500244,0.6763474941253662,9.52845025062561,saCNN,4.1
4qd6,7.126226902008057,2.876869440078736,0.6767287254333496,3.5535981655120854,saCNN,8.64
3aru,4.27842378616333,7.022465944290161,0.6769313812255859,7.699397325515747,saCNN,3.22
3f3e,7.036886692047119,16.15714693069458,0.6766641139984131,16.833811044692993,saCNN,7.7
2xb8,6.671340465545654,38.213510274887085,0.6832003593444824,38.89671063423157,saCNN,7.59
4ea2,6.627400875091553,3.5532805919647217,0.6856801509857178,4.2389607429504395,saCNN,6.44
1z9g,5.600142002105713,5.428750991821289,0.6845695972442627,6.113320589065552,saCNN,5.64
1ps3,3.952998161315918,17.524790048599243,0.6780543327331543,18.202844381332397,saCNN,2.28
2w4x,4.072959899902344,8.124937295913696,0.6861255168914795,8.811062812805176,saCNN,4.85
4gr0,8.485543251037598,2.8760366439819336,0.6765105724334717,3.5525472164154053,saCNN,9.55
2zcr,7.238653659820557,3.504873991012573,0.6867504119873047,4.191624402999878,saCNN,6.87
3uev,4.831148147583008,5.541184425354004,0.6771681308746338,6.218352556228638,saCNN,5.89
3p5o,7.253240585327148,1.6002295017242432,0.6776165962219238,2.277846097946167,saCNN,7.3
2x00,9.01417636871338,19.91353750228882,0.6780197620391846,20.591557264328003,saCNN,11.33
2p15,8.587947845458984,6.15919303894043,0.6764519214630127,6.835644960403442,saCNN,10.3
4kzq,6.540813446044922,2.450920581817627,0.6760663986206055,3.1269869804382324,saCNN,6.1
3acw,5.867006778717041,3.4947333335876465,0.6764018535614014,4.171135187149048,saCNN,4.76
1gpn,6.62373685836792,12.367345809936523,0.6751000881195068,13.04244589805603,saCNN,6.48
3utu,8.351752281188965,3.4176182746887207,0.6777434349060059,4.095361709594727,saCNN,10.92
4bkt,3.369440793991089,4.245274066925049,0.676966667175293,4.922240734100342,saCNN,3.62
3u8k,8.162991523742676,19.015480756759644,0.6837732791900635,19.699254035949707,saCNN,8.66
3arv,5.819232940673828,7.100985288619995,0.6779201030731201,7.778905391693115,saCNN,5.64
3n86,5.185824871063232,39.66411018371582,0.6779696941375732,40.342079877853394,saCNN,5.64
2v00,4.254196643829346,6.077220916748047,0.6776027679443359,6.754823684692383,saCNN,3.66
2iwx,6.175201416015625,3.84316086769104,0.6859140396118164,4.5290749073028564,saCNN,6.68
4ty7,7.843538284301758,2.83741307258606,0.6757588386535645,3.5131719112396245,saCNN,9.52
3bv9,7.791639804840088,3.482614755630493,0.6862092018127441,4.168823957443237,saCNN,5.36
5tmn,6.408701419830322,11.845013856887816,0.6778583526611328,12.522872209548948,saCNN,8.04
3fur,7.294816970825195,4.508491039276123,0.7063534259796143,5.214844465255737,saCNN,8.0
3syr,4.528248310089111,40.52692031860352,0.6765308380126953,41.20345115661622,saCNN,5.1
3jya,5.948232650756836,3.1383442878723145,0.686669111251831,3.8250133991241455,saCNN,6.89
4owm,4.3243327140808105,8.491364002227783,0.676544189453125,9.167908191680908,saCNN,2.96
2qbp,6.510824680328369,3.699605464935303,0.6760931015014648,4.375698566436768,saCNN,8.4
3g31,3.444344282150269,4.202872037887573,0.6748604774475098,4.877732515335083,saCNN,2.89
4ogj,6.541156768798828,1.659083604812622,0.6769962310791016,2.3360798358917236,saCNN,6.79
3bgz,6.0167012214660645,3.236091375350952,0.68599534034729,3.922086715698242,saCNN,6.26
3e92,7.843400478363037,4.186024904251099,0.6760315895080566,4.862056493759155,saCNN,8.0
3kr8,7.529269695281982,2.4414217472076416,0.6800875663757324,3.121509313583374,saCNN,8.1
2ymd,6.757565021514893,60.45045232772827,0.6766772270202637,61.127129554748535,saCNN,3.16
3b5r,8.459264755249023,2.9277548789978027,0.6766307353973389,3.6043856143951416,saCNN,8.77
3u9q,4.76685905456543,3.007556915283203,0.6782205104827881,3.685777425765991,saCNN,4.38
4abg,3.927134275436402,3.7606046199798575,0.677941083908081,4.438545703887939,saCNN,3.57
3fcq,4.5543951988220215,3.71018385887146,0.6789553165435791,4.389139175415039,saCNN,2.77
4x6p,8.05557918548584,2.812420606613159,0.6788074970245361,3.4912281036376953,saCNN,8.3
2qbq,6.711550235748291,3.661822557449341,0.6764583587646484,4.338280916213989,saCNN,7.44
2r9w,5.036492824554443,5.938316583633423,0.6840705871582031,6.622387170791626,saCNN,5.1
1z95,8.169302940368652,4.283508062362671,0.678802490234375,4.962310552597046,saCNN,7.12
3b68,8.567752838134766,2.83284592628479,0.676231861114502,3.509077787399292,saCNN,8.4
3fv1,9.363173484802246,3.0586986541748047,0.677342414855957,3.7360410690307617,saCNN,9.3
3arp,7.065174102783203,7.092900991439819,0.6782610416412354,7.771162033081055,saCNN,7.15
3dx2,7.520364284515381,23.029442071914676,0.6834423542022705,23.712884426116947,saCNN,6.82
4cra,7.321994304656982,2.8655483722686768,0.686713695526123,3.5522620677948,saCNN,7.22
4dli,5.882995128631592,4.072274208068848,0.6761834621429443,4.748457670211792,saCNN,5.62
4j3l,7.642846584320068,2.4433071613311768,0.6858537197113037,3.1291608810424805,saCNN,7.8
4f9w,6.509193420410156,4.040372848510742,0.6854453086853027,4.725818157196045,saCNN,6.94
3qqs,5.307106018066406,3.507797241210937,0.677931547164917,4.1857287883758545,saCNN,5.82
1u1b,7.230517864227295,2.497057676315308,0.6854245662689209,3.182482242584229,saCNN,7.8
